word,col2,concreteness,col4,col5,col6,col7,col8,col9,col10,frequency
catechism,0,2.57,1.47,4,27,0.85,15,Noun,NN,10311
psychopath,0,3.46,1.27,0,26,1.0,142,Noun,NN,13413
winner,0,3.21,1.45,0,29,1.0,1592,Noun,NN,443875
provocation,0,2.19,1.3,3,29,0.9,53,Noun,NN,21535
turnaround,0,2.96,1.57,1,25,0.96,25,Noun,NN,27055
byproduct,0,3.16,1.43,1,26,0.96,13,Noun,NN,12742
brightness,0,3.43,1.45,0,28,1.0,30,Noun,NN,49053
arthritis,0,3.5,1.35,0,28,1.0,99,Noun,NN,53380
production,0,2.59,1.37,0,27,1.0,645,Noun,NN,1173682
trip,0,3.71,1.3,0,28,1.0,4202,Noun,NN,849031
persecution,0,2.43,1.37,0,28,1.0,60,Noun,NN,72823
gratitude,0,2.56,1.34,0,27,1.0,395,Noun,NN,61135
legislature,0,2.54,1.43,0,28,1.0,40,Noun,NN,83573
antidote,0,3.42,1.47,1,27,0.96,221,Noun,NN,18239
registry,0,3.5,1.35,0,28,1.0,65,Noun,NN,64652
hostility,0,2.24,1.36,0,25,1.0,139,Noun,NN,65724
combustion,0,3.86,1.21,1,29,0.97,64,Noun,NN,35073
modulation,0,2.64,1.31,1,29,0.97,7,Noun,NN,17506
violence,0,3.07,1.27,0,27,1.0,1173,Noun,NN,583027
acknowledgement,0,2.62,1.42,0,29,1.0,21,Noun,NN,36834
encoder,0,3.81,1.39,2,29,0.93,11,Noun,NN,10666
diocese,0,3.04,1.2,2,30,0.93,41,Noun,NN,35382
odyssey,0,2.64,1.35,2,27,0.93,45,Noun,NN,15248
alignment,0,3.26,1.37,0,31,1.0,67,Noun,NN,73042
booking,0,3.0,1.22,0,28,1.0,116,Noun,NN,112054
trimester,0,2.78,1.28,0,27,1.0,43,Noun,NN,10426
absorption,0,3.22,1.48,0,27,1.0,18,Noun,NN,47545
advertisement,0,3.77,1.45,0,26,1.0,61,Noun,NN,113433
breeding,0,2.96,1.32,0,28,1.0,186,Noun,NN,65370
gourmet,0,3.07,1.14,0,27,1.0,111,Noun,NN,22191
tiling,0,3.9,1.14,1,30,0.97,4,Noun,NN,10285
reconnaissance,0,2.04,1.12,2,26,0.92,88,Noun,NN,18576
renaissance,0,2.3,1.38,1,28,0.96,112,Noun,NN,19490
hallucination,0,2.14,1.11,0,28,1.0,91,Noun,NN,19239
ingredient,0,3.84,1.37,0,25,1.0,133,Noun,NN,259951
encore,0,2.81,1.3,1,28,0.96,126,Noun,NN,15477
briefing,0,2.79,1.42,0,28,1.0,233,Noun,NN,71830
heresy,0,2.04,1.37,0,28,1.0,51,Noun,NN,29822
adapter,0,3.82,1.09,0,28,1.0,11,Noun,NN,45768
sulfate,0,3.86,1.41,1,29,0.97,20,Noun,NN,11385
correctness,0,2.36,1.13,0,28,1.0,12,Noun,NN,33395
conjunction,0,2.15,1.35,0,26,1.0,66,Noun,NN,133961
stagnation,0,2.19,1.06,2,28,0.93,5,Noun,NN,14629
covenant,0,2.69,1.44,1,27,0.96,341,Noun,NN,76264
cadence,0,2.7,1.32,2,29,0.93,15,Noun,NN,11195
archivist,0,3.57,1.43,0,28,1.0,4,Noun,NN,13928
scholar,0,3.5,1.48,0,26,1.0,186,Noun,NN,267797
heir,0,3.21,1.52,0,28,1.0,266,Noun,NN,63081
dispersion,0,2.22,1.15,2,29,0.93,3,Noun,NN,15203
giver,0,3.38,1.27,0,26,1.0,59,Noun,NN,13561
relation,0,2.11,1.23,0,28,1.0,210,Noun,NN,803546
governance,0,2.11,1.22,0,27,1.0,5,Noun,NN,136756
vowel,0,3.8,1.61,0,30,1.0,36,Noun,NN,25788
scapegoat,0,2.52,1.25,0,27,1.0,56,Noun,NN,15032
plumage,0,3.93,1.33,0,29,1.0,9,Noun,NN,10391
supercomputer,0,4.0,1.11,1,28,0.96,13,Noun,NN,10479
friction,0,3.0,1.25,0,29,1.0,63,Noun,NN,45227
genetics,0,3.19,1.49,0,27,1.0,90,Noun,NN,51106
geology,0,2.9,1.57,0,29,1.0,47,Noun,NN,40347
contradiction,0,2.11,1.22,0,27,1.0,75,Noun,NN,94891
exaggeration,0,2.29,1.27,1,29,0.97,47,Noun,NN,25650
vision,0,3.39,1.34,0,28,1.0,1218,Noun,NN,532123
lymphoma,0,3.76,1.24,0,29,1.0,28,Noun,NN,13495
fusion,0,3.3,1.51,1,28,0.96,133,Noun,NN,76528
side,0,3.68,1.33,0,28,1.0,10247,Noun,NN,2865795
diffusion,0,2.24,1.41,0,29,1.0,11,Noun,NN,26252
hue,0,3.66,1.17,0,29,1.0,71,Noun,NN,33622
crackdown,0,2.83,1.42,0,29,1.0,10,Noun,NN,21559
homicide,0,3.82,1.47,0,28,1.0,782,Noun,NN,34190
primer,0,3.82,1.39,0,28,1.0,30,Noun,NN,26354
rehearsal,0,3.2,1.32,0,30,1.0,635,Noun,NN,52582
astronomy,0,3.03,1.5,0,29,1.0,67,Noun,NN,47138
data,0,3.93,1.21,0,27,1.0,1306,Noun,NN,418023
baroque,0,2.62,1.24,4,30,0.87,16,Noun,NN,10757
adventurer,0,3.73,1.28,1,27,0.96,37,Noun,NN,18920
lore,0,2.35,1.23,2,28,0.93,34,Noun,NN,18059
accolade,0,2.46,1.32,2,30,0.93,1,Noun,NN,25139
part,0,3.29,1.24,0,28,1.0,13337,Noun,NN,6059326
weaponry,0,3.56,1.4,0,27,1.0,54,Noun,NN,19371
amino,0,2.74,1.71,3,26,0.88,31,Noun,NN,37524
conversation,0,3.28,1.41,0,29,1.0,2543,Noun,NN,574894
appraisal,0,3.11,1.4,0,28,1.0,39,Noun,NN,58102
expense,0,2.57,1.43,0,30,1.0,380,Noun,NN,422135
ghetto,0,3.82,1.52,0,28,1.0,282,Noun,NN,25922
user,0,3.16,1.34,0,25,1.0,79,Noun,NN,1989261
termination,0,2.47,1.2,0,30,1.0,68,Noun,NN,60620
violation,0,2.67,1.41,0,27,1.0,385,Noun,NN,242255
staffing,0,2.62,1.24,1,30,0.97,14,Noun,NN,39519
mafia,0,3.66,1.4,0,29,1.0,238,Noun,NN,13026
trance,0,3.0,1.3,2,28,0.93,268,Noun,NN,18705
protection,0,2.5,1.21,0,26,1.0,1197,Noun,NN,690635
evangelist,0,3.44,1.4,1,28,0.96,6,Noun,NN,22528
horsepower,0,2.48,1.37,0,27,1.0,62,Noun,NN,15543
adhesion,0,3.32,1.31,0,28,1.0,6,Noun,NN,13139
coherence,0,2.62,1.29,0,29,1.0,9,Noun,NN,26440
week,0,3.48,1.4,0,29,1.0,12164,Noun,NN,4005095
encampment,0,3.82,1.3,4,26,0.85,16,Noun,NN,10729
pleasure,0,2.04,1.26,0,27,1.0,4118,Noun,NN,350326
anesthesia,0,3.41,1.7,0,29,1.0,101,Noun,NN,12304
assortment,0,2.5,1.39,0,26,1.0,37,Noun,NN,27539
phrase,0,2.86,1.51,0,29,1.0,464,Noun,NN,332879
authorship,0,2.52,1.4,0,29,1.0,5,Noun,NN,21316
ensemble,0,3.7,1.35,0,27,1.0,57,Noun,NN,63733
efficiency,0,2.15,1.35,0,27,1.0,139,Noun,NN,326394
theme,0,2.72,1.53,0,29,1.0,710,Noun,NN,624760
expiration,0,2.61,1.23,1,24,0.96,52,Noun,NN,26649
loan,0,3.72,1.36,0,29,1.0,1013,Noun,NN,693088
buddy,0,3.48,1.55,0,29,1.0,5247,Noun,NN,76442
turnout,0,3.07,1.27,0,28,1.0,84,Noun,NN,41074
vandalism,0,3.47,1.38,0,30,1.0,79,Noun,NN,24209
modifier,0,2.41,1.34,2,29,0.93,2,Noun,NN,14786
dispensation,0,2.0,1.09,4,27,0.85,18,Noun,NN,14465
cohort,0,2.75,1.39,3,27,0.89,10,Noun,NN,62382
competition,0,3.86,1.22,0,29,1.0,1066,Noun,NN,686798
grassroots,0,2.63,1.55,1,28,0.96,15,Noun,NN,46412
measurement,0,3.26,1.35,0,27,1.0,27,Noun,NN,265671
volt,0,3.43,1.37,0,28,1.0,9,Noun,NN,43659
term,0,2.82,1.42,0,28,1.0,890,Noun,NN,2725924
scenario,0,2.62,1.29,0,29,1.0,319,Noun,NN,291045
polygamy,0,2.83,1.67,2,25,0.92,19,Noun,NN,10501
denomination,0,2.77,1.28,0,30,1.0,18,Noun,NN,44860
wartime,0,2.63,1.31,0,27,1.0,58,Noun,NN,38362
programmer,0,3.86,0.95,0,29,1.0,56,Noun,NN,105771
nitrogen,0,3.41,1.55,0,29,1.0,61,Noun,NN,61787
bottleneck,0,3.97,1.43,0,29,1.0,26,Noun,NN,17484
movement,0,3.63,1.24,0,27,1.0,757,Noun,NN,1127561
irrigation,0,4.0,1.12,0,28,1.0,43,Noun,NN,45053
drama,0,2.34,1.37,0,29,1.0,1028,Noun,NN,226070
biochemistry,0,3.4,1.43,0,30,1.0,29,Noun,NN,14333
cortex,0,3.79,1.2,2,30,0.93,57,Noun,NN,23954
vengeance,0,2.04,1.14,1,29,0.97,276,Noun,NN,32536
buildup,0,3.08,1.35,0,26,1.0,59,Noun,NN,13840
fairytale,0,2.93,1.41,0,29,1.0,0,Noun,NN,11890
conversion,0,2.46,1.14,0,28,1.0,66,Noun,NN,235078
payment,0,3.91,1.16,0,23,1.0,538,Noun,NN,781654
identity,0,2.0,1.23,0,30,1.0,662,Noun,NN,516861
metabolite,0,2.52,1.5,4,27,0.85,3,Noun,NN,13114
fatality,0,3.5,1.41,0,30,1.0,46,Noun,NN,32313
hypocrite,0,2.55,1.45,1,30,0.97,166,Noun,NN,24896
verification,0,2.45,1.27,0,29,1.0,46,Noun,NN,63725
emotion,0,2.44,1.48,0,27,1.0,423,Noun,NN,300709
offender,0,3.88,1.14,0,26,1.0,140,Noun,NN,132159
acidity,0,3.4,1.35,1,26,0.96,10,Noun,NN,15125
interpreter,0,3.67,1.54,0,27,1.0,91,Noun,NN,63627
concierge,0,3.89,1.4,2,30,0.93,73,Noun,NN,11062
atheist,0,2.93,1.46,0,30,1.0,55,Noun,NN,101877
mile,0,3.63,1.42,0,27,1.0,1071,Noun,NN,1133771
route,0,3.88,1.39,0,24,1.0,1089,Noun,NN,640567
quake,0,3.64,1.38,0,25,1.0,82,Noun,NN,25076
attendee,0,3.79,1.4,0,29,1.0,1,Noun,NN,73551
deposition,0,2.92,1.32,2,28,0.93,153,Noun,NN,35313
congestion,0,3.61,1.27,1,24,0.96,24,Noun,NN,61784
vocabulary,0,3.03,1.35,0,30,1.0,119,Noun,NN,85105
composition,0,3.1,1.59,0,29,1.0,124,Noun,NN,213639
acoustics,0,3.12,1.24,0,25,1.0,22,Noun,NN,11937
devastation,0,2.76,1.35,0,29,1.0,49,Noun,NN,27497
outbuilding,0,3.89,1.37,1,29,0.97,11,Noun,NN,12223
pitfall,0,2.85,1.54,0,26,1.0,1,Noun,NN,29896
disposition,0,2.1,1.14,0,29,1.0,110,Noun,NN,63758
condolence,0,2.19,1.08,1,28,0.96,17,Noun,NN,19586
advertising,0,3.88,0.95,0,26,1.0,379,Noun,NN,316441
drinker,0,3.32,1.39,0,28,1.0,95,Noun,NN,33108
agility,0,2.38,1.4,0,29,1.0,23,Noun,NN,26446
century,0,2.83,1.75,0,29,1.0,1063,Noun,NN,1370970
onset,0,2.14,1.27,0,29,1.0,43,Noun,NN,56418
emitter,0,3.25,1.39,4,28,0.86,7,Noun,NN,10591
miscarriage,0,3.11,1.31,0,28,1.0,58,Noun,NN,23669
recruiter,0,4.0,1.36,0,28,1.0,35,Noun,NN,25709
farce,0,2.32,1.19,1,29,0.97,89,Noun,NN,23732
getaway,0,3.11,1.29,0,28,1.0,196,Noun,NN,21670
coordination,0,2.86,1.13,0,29,1.0,60,Noun,NN,72575
misconduct,0,2.19,1.14,0,27,1.0,40,Noun,NN,41096
connection,0,3.0,1.39,0,28,1.0,1386,Noun,NN,861807
precipitation,0,3.96,1.11,0,26,1.0,15,Noun,NN,35099
retention,0,2.33,1.41,0,27,1.0,14,Noun,NN,82253
kudos,0,2.0,1.22,0,29,1.0,44,Noun,NN,23605
earl,0,2.85,1.49,4,30,0.87,1042,Noun,NN,12142
uptake,0,2.76,1.54,2,27,0.93,8,Noun,NN,32028
tract,0,3.46,1.41,1,25,0.96,73,Noun,NN,71516
calculus,0,2.26,1.38,0,27,1.0,47,Noun,NN,26844
aristocracy,0,2.97,1.38,1,30,0.97,32,Noun,NN,18707
philosopher,0,3.63,1.6,1,28,0.96,155,Noun,NN,132737
prevention,0,2.2,1.3,0,30,1.0,32,Noun,NN,164596
cruiser,0,3.78,1.55,0,27,1.0,162,Noun,NN,27959
biotech,0,3.0,1.41,1,27,0.96,16,Noun,NN,16894
omen,0,2.69,1.63,0,29,1.0,87,Noun,NN,13395
devotee,0,2.86,1.43,0,29,1.0,7,Noun,NN,27630
brink,0,2.48,1.33,0,29,1.0,127,Noun,NN,29587
maintenance,0,3.07,1.49,0,27,1.0,349,Noun,NN,358687
sampler,0,3.72,1.16,0,29,1.0,16,Noun,NN,10429
cholera,0,3.26,1.51,1,28,0.96,56,Noun,NN,15834
quadrant,0,3.52,1.37,0,27,1.0,143,Noun,NN,12767
reminder,0,2.41,1.5,0,29,1.0,192,Noun,NN,129522
snippet,0,3.3,1.41,0,27,1.0,5,Noun,NN,31850
toxicity,0,2.79,1.45,0,28,1.0,24,Noun,NN,37673
decor,0,3.77,1.17,0,30,1.0,52,Noun,NN,35901
disco,0,3.63,1.4,0,30,1.0,294,Noun,NN,34839
outpouring,0,2.46,1.36,3,29,0.9,13,Noun,NN,12035
curator,0,3.81,1.36,1,27,0.96,47,Noun,NN,52824
earthquake,0,3.97,1.3,0,30,1.0,325,Noun,NN,130479
moratorium,0,2.12,1.23,4,28,0.86,14,Noun,NN,19905
dexterity,0,2.72,1.46,0,29,1.0,21,Noun,NN,10273
genocide,0,2.34,1.52,0,29,1.0,62,Noun,NN,64857
festivity,0,2.73,1.43,0,26,1.0,8,Noun,NN,24531
entourage,0,3.46,1.29,0,28,1.0,69,Noun,NN,10756
electron,0,2.96,1.63,0,27,1.0,37,Noun,NN,96153
ministry,0,3.21,1.5,0,29,1.0,196,Noun,NN,183193
inspection,0,3.12,1.3,1,25,0.96,300,Noun,NN,308802
coverage,0,2.7,1.18,0,30,1.0,318,Noun,NN,407680
infestation,0,3.55,1.18,0,29,1.0,35,Noun,NN,22196
outpatient,0,3.24,1.38,0,29,1.0,31,Noun,NN,22535
adjudication,0,2.35,1.32,3,29,0.9,9,Noun,NN,21770
nursing,0,3.76,1.15,0,29,1.0,323,Noun,NN,120276
receiver,0,3.66,1.34,0,29,1.0,151,Noun,NN,122677
celebrity,0,3.28,1.57,0,25,1.0,372,Noun,NN,155330
meltdown,0,3.17,1.3,0,23,1.0,103,Noun,NN,24367
layoff,0,2.83,1.31,0,29,1.0,11,Noun,NN,18279
frenzy,0,2.31,1.2,0,29,1.0,103,Noun,NN,27278
syllable,0,3.26,1.58,0,27,1.0,42,Noun,NN,27050
collagen,0,3.67,1.27,1,31,0.97,39,Noun,NN,14278
deletion,0,2.8,1.61,2,27,0.93,6,Noun,NN,24280
ordinance,0,2.9,1.37,0,29,1.0,86,Noun,NN,59333
confirmation,0,2.39,1.2,0,28,1.0,280,Noun,NN,113463
inactivity,0,2.84,1.37,0,25,1.0,3,Noun,NN,11895
orator,0,4.0,1.19,2,27,0.93,8,Noun,NN,11062
commissioner,0,3.64,1.55,0,25,1.0,624,Noun,NN,104935
word,0,3.56,1.63,0,27,1.0,12013,Noun,NN,3094822
uprising,0,2.41,1.28,0,27,1.0,59,Noun,NN,43927
tenet,0,3.2,1.55,4,29,0.86,6,Noun,NN,27388
breaker,0,3.85,1.26,0,27,1.0,117,Noun,NN,28945
deformation,0,3.0,1.47,1,29,0.97,3,Noun,NN,14968
beginning,0,2.5,1.39,0,26,1.0,3219,Noun,NN,625531
continuity,0,2.03,1.02,0,29,1.0,35,Noun,NN,82461
communication,0,2.9,1.54,0,29,1.0,528,Noun,NN,804799
stint,0,2.83,1.44,2,25,0.92,38,Noun,NN,35664
failure,0,2.08,1.06,0,26,1.0,1021,Noun,NN,693430
downpour,0,3.71,1.12,0,28,1.0,3,Noun,NN,10019
interval,0,2.57,1.57,0,30,1.0,45,Noun,NN,160465
entirety,0,3.07,1.44,1,30,0.97,24,Noun,NN,43313
phonics,0,2.82,1.16,0,28,1.0,5,Noun,NN,10727
roster,0,3.76,1.57,0,29,1.0,110,Noun,NN,47352
psychoanalysis,0,2.25,1.33,4,28,0.86,25,Noun,NN,14093
instinct,0,2.0,1.14,0,27,1.0,390,Noun,NN,91502
glucose,0,3.96,1.07,0,28,1.0,73,Noun,NN,59630
commemoration,0,2.6,1.44,2,27,0.93,5,Noun,NN,17227
progeny,0,2.93,1.59,2,29,0.93,18,Noun,NN,12472
ceasefire,0,3.11,1.34,0,28,1.0,15,Noun,NN,13515
source,0,2.96,1.48,0,27,1.0,1437,Noun,NN,1809998
advice,0,2.73,1.2,0,30,1.0,2447,Noun,NN,1033257
dreamer,0,2.19,1.33,0,27,1.0,155,Noun,NN,17495
folk,0,3.57,1.53,0,28,1.0,365,Noun,NN,520114
embarrassment,0,2.43,1.22,0,30,1.0,247,Noun,NN,48332
acronym,0,2.64,1.52,0,28,1.0,15,Noun,NN,25920
supporter,0,3.26,1.2,0,27,1.0,37,Noun,NN,322414
dialect,0,2.67,1.52,0,27,1.0,68,Noun,NN,39196
caste,0,2.67,1.46,3,24,0.88,44,Noun,NN,32268
tranquility,0,2.33,1.45,0,30,1.0,37,Noun,NN,12700
overpayment,0,3.14,1.48,0,28,1.0,2,Noun,NN,11179
service,0,2.21,1.26,0,29,1.0,4076,Noun,NN,5296724
correction,0,3.0,1.41,0,26,1.0,163,Noun,NN,128033
brevity,0,2.23,1.31,3,29,0.9,11,Noun,NN,11471
realm,0,2.96,1.59,0,25,1.0,238,Noun,NN,147975
fauna,0,3.96,1.37,3,27,0.89,27,Noun,NN,25380
aggressor,0,3.29,1.27,0,28,1.0,29,Noun,NN,12535
indictment,0,2.74,1.35,0,27,1.0,126,Noun,NN,46243
forefront,0,3.0,1.41,0,30,1.0,20,Noun,NN,57332
science,0,2.79,1.48,8,5879,1.0,1900,Noun,NN,1283303
incidence,0,2.2,1.12,3,28,0.89,18,Noun,NN,85793
lifestyle,0,2.14,1.24,0,28,1.0,252,Noun,NN,226820
exhibitor,0,3.36,1.28,1,29,0.97,2,Noun,NN,24939
intoxication,0,3.0,1.22,0,29,1.0,19,Noun,NN,10092
outcome,0,2.27,1.4,0,26,1.0,201,Noun,NN,587933
duo,0,3.7,1.49,0,30,1.0,77,Noun,NN,56929
bibliography,0,3.96,1.26,0,28,1.0,3,Noun,NN,43629
adaptation,0,2.04,0.96,0,28,1.0,81,Noun,NN,129815
incubation,0,3.32,1.6,0,31,1.0,21,Noun,NN,13962
mouthful,0,3.96,1.18,0,26,1.0,86,Noun,NN,10384
agitation,0,2.33,1.39,0,27,1.0,25,Noun,NN,21163
obstruction,0,3.73,1.34,0,26,1.0,122,Noun,NN,36174
likeness,0,2.22,1.28,0,27,1.0,98,Noun,NN,27310
powerhouse,0,2.79,1.52,0,29,1.0,28,Noun,NN,18911
refreshment,0,3.42,1.41,0,24,1.0,51,Noun,NN,42783
decision,0,2.19,1.27,0,27,1.0,2808,Noun,NN,1930260
goddess,0,2.63,1.39,0,27,1.0,447,Noun,NN,53329
interconnection,0,2.14,0.88,0,29,1.0,1,Noun,NN,12505
hitter,0,3.96,1.19,1,24,0.96,79,Noun,NN,23739
thanksgiving,0,3.33,1.04,0,27,1.0,949,Noun,NN,12005
boss,0,3.83,1.42,0,30,1.0,6339,Noun,NN,260994
sclerosis,0,3.68,1.31,3,28,0.89,13,Noun,NN,17338
output,0,2.48,1.6,0,27,1.0,71,Noun,NN,460381
gluten,0,3.65,1.41,0,26,1.0,8,Noun,NN,32645
recognition,0,2.39,1.2,2,25,0.92,233,Noun,NN,312727
ascension,0,2.37,1.19,1,31,0.97,44,Noun,NN,12335
enrollment,0,2.96,1.31,0,25,1.0,23,Noun,NN,59526
vibration,0,3.61,1.66,0,28,1.0,80,Noun,NN,63417
edition,0,3.21,1.47,0,28,1.0,249,Noun,NN,413709
arousal,0,2.83,1.42,0,29,1.0,19,Noun,NN,10427
caller,0,3.96,1.0,0,28,1.0,222,Noun,NN,51749
intro,0,2.97,1.52,0,31,1.0,102,Noun,NN,32885
depreciation,0,2.0,1.33,0,26,1.0,18,Noun,NN,19881
extortion,0,2.69,1.54,0,29,1.0,131,Noun,NN,12418
perpetrator,0,3.38,1.3,2,28,0.93,86,Noun,NN,53299
notification,0,3.34,1.42,0,29,1.0,31,Noun,NN,105779
patronage,0,2.04,1.34,0,26,1.0,19,Noun,NN,26652
enlargement,0,3.38,1.44,0,24,1.0,21,Noun,NN,20791
province,0,3.1,1.4,0,29,1.0,163,Noun,NN,178595
vestige,0,2.28,1.34,3,28,0.89,15,Noun,NN,11503
proponent,0,3.07,1.54,1,29,0.97,11,Noun,NN,57890
joy,0,2.37,1.52,0,27,1.0,1456,Noun,NN,277098
exponent,0,3.07,1.52,0,27,1.0,4,Noun,NN,15154
demeanor,0,2.44,1.45,0,27,1.0,54,Noun,NN,12372
ion,0,3.0,1.8,0,30,1.0,20,Noun,NN,61645
condenser,0,3.96,1.28,1,27,0.96,7,Noun,NN,11564
ozone,0,3.5,1.5,0,30,1.0,109,Noun,NN,42086
dilemma,0,2.0,1.05,0,28,1.0,133,Noun,NN,83174
hospitalization,0,3.12,1.4,0,26,1.0,9,Noun,NN,13866
protester,0,3.96,1.0,1,27,0.96,10,Noun,NN,90424
architect,0,3.74,1.1,0,27,1.0,334,Noun,NN,177274
engineering,0,2.69,1.42,0,29,1.0,333,Noun,NN,376958
evening,0,3.26,1.58,0,27,1.0,6155,Noun,NN,763002
partnership,0,2.82,1.44,0,28,1.0,270,Noun,NN,457740
emphasis,0,2.12,1.24,0,26,1.0,65,Noun,NN,291315
enforcement,0,2.48,1.39,2,27,0.93,339,Noun,NN,274640
exhibition,0,3.52,1.27,0,29,1.0,207,Noun,NN,335194
bereavement,0,2.33,1.3,0,27,1.0,23,Noun,NN,15763
advocacy,0,2.0,1.22,0,28,1.0,15,Noun,NN,90614
loss,0,2.19,1.22,0,31,1.0,1485,Noun,NN,1036197
leadership,0,2.43,1.26,0,28,1.0,249,Noun,NN,529069
psychotherapy,0,2.36,1.11,1,26,0.96,23,Noun,NN,27963
observance,0,2.45,1.45,0,29,1.0,3,Noun,NN,24288
sake,0,2.74,1.68,1,28,0.96,3272,Noun,NN,210725
attendance,0,3.07,1.33,0,27,1.0,135,Noun,NN,165662
tribunal,0,2.7,1.38,1,28,0.96,55,Noun,NN,124260
discrepancy,0,2.54,1.32,1,29,0.97,45,Noun,NN,41618
resonance,0,2.23,1.21,2,28,0.93,33,Noun,NN,46559
academia,0,2.12,1.26,3,27,0.89,12,Noun,NN,45596
disciple,0,3.29,1.44,0,28,1.0,52,Noun,NN,107698
friend,0,3.07,1.41,0,28,1.0,21384,Noun,NN,2652286
combination,0,2.86,1.24,0,28,1.0,611,Noun,NN,502779
integer,0,3.48,1.45,2,27,0.93,7,Noun,NN,52492
democrat,0,3.96,1.26,0,27,1.0,86,Noun,NN,92495
domain,0,3.4,1.22,0,30,1.0,132,Noun,NN,330398
legislation,0,3.14,1.38,0,29,1.0,52,Noun,NN,524539
cutoff,0,3.62,1.57,0,29,1.0,30,Noun,NN,11723
evolution,0,2.61,1.4,0,28,1.0,272,Noun,NN,308451
mover,0,3.75,1.08,0,28,1.0,23,Noun,NN,23075
killer,0,3.31,1.56,0,29,1.0,3206,Noun,NN,156029
imagery,0,2.48,1.37,0,27,1.0,74,Noun,NN,88465
eyesight,0,3.59,1.6,0,27,1.0,99,Noun,NN,16372
physic,0,2.59,1.67,3,30,0.9,13,Noun,NN,122415
announcement,0,2.79,1.52,1,29,0.97,525,Noun,NN,231829
individuality,0,2.07,1.27,0,27,1.0,43,Noun,NN,29649
gamut,0,2.65,1.37,4,27,0.85,13,Noun,NN,13622
anarchist,0,2.83,1.44,0,29,1.0,29,Noun,NN,68745
immigrant,0,3.72,1.57,0,25,1.0,79,Noun,NN,223174
trafficker,0,3.25,1.43,0,28,1.0,8,Noun,NN,14028
