word,col2,concreteness,col4,col5,col6,col7,col8,col9,col10,frequency
loan,0,3.72,1.36,0,29,1.0,1013,Noun,NN,693088
cat,0,4.86,0.52,0,29,1.0,3383,Noun,NN,442591
illustration,0,4.36,0.95,0,28,1.0,24,Noun,NN,171189
competition,0,3.86,1.22,0,29,1.0,1066,Noun,NN,686798
measurement,0,3.26,1.35,0,27,1.0,27,Noun,NN,265671
scenario,0,2.62,1.29,0,29,1.0,319,Noun,NN,291045
generation,0,1.96,1.07,0,28,1.0,619,Noun,NN,763735
medication,0,4.53,1.07,0,30,1.0,652,Noun,NN,273485
musician,0,4.42,0.95,0,26,1.0,308,Noun,NN,234136
drama,0,2.34,1.37,0,29,1.0,1028,Noun,NN,226070
conversion,0,2.46,1.14,0,28,1.0,66,Noun,NN,235078
castle,0,4.96,0.19,0,28,1.0,1099,Noun,NN,157758
payment,0,3.91,1.16,0,23,1.0,538,Noun,NN,781654
identity,0,2.0,1.23,0,30,1.0,662,Noun,NN,516861
emotion,0,2.44,1.48,0,27,1.0,423,Noun,NN,300709
bone,0,4.9,0.56,0,29,1.0,1329,Noun,NN,321606
offender,0,3.88,1.14,0,26,1.0,140,Noun,NN,132159
route,0,3.88,1.39,0,24,1.0,1089,Noun,NN,640567
beach,0,4.79,0.77,0,29,1.0,2888,Noun,NN,478935
ceiling,0,4.85,0.46,0,27,1.0,426,Noun,NN,166166
airport,0,4.87,0.43,0,30,1.0,1940,Noun,NN,333781
composition,0,3.1,1.59,0,29,1.0,124,Noun,NN,213639
cable,0,4.74,0.81,0,27,1.0,1108,Noun,NN,375743
advertising,0,3.88,0.95,0,26,1.0,379,Noun,NN,316441
bay,0,4.81,0.62,0,27,1.0,1236,Noun,NN,152929
manuscript,0,4.57,0.99,0,23,1.0,137,Noun,NN,157696
server,0,4.55,0.91,0,29,1.0,200,Noun,NN,555309
tendency,0,1.83,1.23,0,29,1.0,138,Noun,NN,190365
philosopher,0,3.63,1.6,1,28,0.96,155,Noun,NN,132737
prevention,0,2.2,1.3,0,30,1.0,32,Noun,NN,164596
heaven,0,1.81,1.47,0,27,1.0,2887,Noun,NN,298019
maintenance,0,3.07,1.49,0,27,1.0,349,Noun,NN,358687
fraud,0,1.68,0.86,0,28,1.0,512,Noun,NN,210809
reminder,0,2.41,1.5,0,29,1.0,192,Noun,NN,129522
earthquake,0,3.97,1.3,0,30,1.0,325,Noun,NN,130479
tongue,0,4.93,0.27,0,27,1.0,1589,Noun,NN,156163
grid,0,4.55,0.78,0,29,1.0,282,Noun,NN,163679
ministry,0,3.21,1.5,0,29,1.0,196,Noun,NN,183193
inspection,0,3.12,1.3,1,25,0.96,300,Noun,NN,308802
coverage,0,2.7,1.18,0,30,1.0,318,Noun,NN,407680
ice,0,4.89,0.32,1,28,0.96,4057,Noun,NN,433465
celebrity,0,3.28,1.57,0,25,1.0,372,Noun,NN,155330
beginning,0,2.5,1.39,0,26,1.0,3219,Noun,NN,625531
communication,0,2.9,1.54,0,29,1.0,528,Noun,NN,804799
failure,0,2.08,1.06,0,26,1.0,1021,Noun,NN,693430
interval,0,2.57,1.57,0,30,1.0,45,Noun,NN,160465
difficulty,0,1.9,1.11,0,29,1.0,285,Noun,NN,576610
leather,0,4.82,0.61,0,28,1.0,693,Noun,NN,152939
folk,0,3.57,1.53,0,28,1.0,365,Noun,NN,520114
panel,0,4.26,1.29,1,28,0.96,372,Noun,NN,623713
supporter,0,3.26,1.2,0,27,1.0,37,Noun,NN,322414
lady,0,4.33,1.03,0,30,1.0,11071,Noun,NN,420671
miracle,0,1.96,1.5,0,28,1.0,1359,Noun,NN,130389
correction,0,3.0,1.41,0,26,1.0,163,Noun,NN,128033
realm,0,2.96,1.59,0,25,1.0,238,Noun,NN,147975
expectation,0,1.62,1.06,0,26,1.0,67,Noun,NN,380638
lifestyle,0,2.14,1.24,0,28,1.0,252,Noun,NN,226820
outcome,0,2.27,1.4,0,26,1.0,201,Noun,NN,587933
adaptation,0,2.04,0.96,0,28,1.0,81,Noun,NN,129815
insight,0,1.72,1.07,0,29,1.0,143,Noun,NN,354776
boss,0,3.83,1.42,0,30,1.0,6339,Noun,NN,260994
output,0,2.48,1.6,0,27,1.0,71,Noun,NN,460381
recognition,0,2.39,1.2,2,25,0.92,233,Noun,NN,312727
edition,0,3.21,1.47,0,28,1.0,249,Noun,NN,413709
allegation,0,1.79,1.03,0,28,1.0,27,Noun,NN,160784
province,0,3.1,1.4,0,29,1.0,163,Noun,NN,178595
joy,0,2.37,1.52,0,27,1.0,1456,Noun,NN,277098
citizen,0,4.43,1.01,0,30,1.0,680,Noun,NN,655050
architect,0,3.74,1.1,0,27,1.0,334,Noun,NN,177274
rice,0,4.86,0.59,0,28,1.0,769,Noun,NN,156932
engineering,0,2.69,1.42,0,29,1.0,333,Noun,NN,376958
evening,0,3.26,1.58,0,27,1.0,6155,Noun,NN,763002
partnership,0,2.82,1.44,0,28,1.0,270,Noun,NN,457740
emphasis,0,2.12,1.24,0,26,1.0,65,Noun,NN,291315
enforcement,0,2.48,1.39,2,27,0.93,339,Noun,NN,274640
satisfaction,0,1.9,1.21,1,30,0.97,355,Noun,NN,173981
exhibition,0,3.52,1.27,0,29,1.0,207,Noun,NN,335194
studio,0,4.55,0.91,0,29,1.0,1190,Noun,NN,341796
leadership,0,2.43,1.26,0,28,1.0,249,Noun,NN,529069
sake,0,2.74,1.68,1,28,0.96,3272,Noun,NN,210725
attendance,0,3.07,1.33,0,27,1.0,135,Noun,NN,165662
brother,0,4.43,0.82,0,30,1.0,14481,Noun,NN,737464
combination,0,2.86,1.24,0,28,1.0,611,Noun,NN,502779
domain,0,3.4,1.22,0,30,1.0,132,Noun,NN,330398
legislation,0,3.14,1.38,0,29,1.0,52,Noun,NN,524539
evolution,0,2.61,1.4,0,28,1.0,272,Noun,NN,308451
killer,0,3.31,1.56,0,29,1.0,3206,Noun,NN,156029
announcement,0,2.79,1.52,1,29,0.97,525,Noun,NN,231829
immigrant,0,3.72,1.57,0,25,1.0,79,Noun,NN,223174
motion,0,3.8,1.24,0,30,1.0,967,Noun,NN,426988
childhood,0,2.53,1.36,0,30,1.0,723,Noun,NN,222485
tribe,0,4.14,0.88,0,29,1.0,325,Noun,NN,165064
storage,0,3.47,1.2,0,30,1.0,452,Noun,NN,428626
squad,0,3.65,1.16,0,26,1.0,1096,Noun,NN,171922
guideline,0,3.93,1.36,0,28,1.0,14,Noun,NN,302697
priest,0,4.77,0.57,0,30,1.0,1336,Noun,NN,250012
tourist,0,4.59,0.75,0,27,1.0,237,Noun,NN,234768
pain,0,3.5,1.58,0,28,1.0,4995,Noun,NN,787467
preparation,0,2.18,1.28,1,29,0.97,206,Noun,NN,300601
fiction,0,2.14,1.48,0,28,1.0,310,Noun,NN,279646
possibility,0,1.33,0.61,0,30,1.0,1035,Noun,NN,627331
doctrine,0,2.12,1.18,0,26,1.0,43,Noun,NN,223749
crisis,0,2.33,1.45,0,30,1.0,849,Noun,NN,556466
skin,0,4.79,0.5,0,28,1.0,2246,Noun,NN,571744
overview,0,3.28,1.51,0,29,1.0,22,Noun,NN,145402
exploration,0,2.83,1.34,0,30,1.0,96,Noun,NN,162343
lung,0,4.82,0.48,0,28,1.0,420,Noun,NN,146123
expenditure,0,2.76,1.43,0,29,1.0,14,Noun,NN,161720
knee,0,5.0,0.0,0,27,1.0,749,Noun,NN,232752
dealer,0,3.76,1.2,0,25,1.0,831,Noun,NN,245230
modification,0,2.79,1.26,0,28,1.0,43,Noun,NN,149748
tournament,0,4.11,1.1,0,28,1.0,464,Noun,NN,181889
cancer,0,3.86,1.48,1,30,0.97,1139,Noun,NN,709323
identification,0,3.4,1.52,0,30,1.0,409,Noun,NN,188847
gentleman,0,3.57,1.32,0,28,1.0,2135,Noun,NN,185749
beer,0,4.88,0.33,0,26,1.0,3850,Noun,NN,323048
delivery,0,3.69,1.12,0,26,1.0,1017,Noun,NN,555950
publishing,0,2.86,1.24,0,28,1.0,194,Noun,NN,159451
controversy,0,2.29,1.33,0,24,1.0,83,Noun,NN,149243
residence,0,4.34,1.04,0,32,1.0,421,Noun,NN,183693
village,0,4.89,0.31,0,28,1.0,1712,Noun,NN,717825
removal,0,3.0,1.39,0,27,1.0,105,Noun,NN,208952
spectrum,0,2.97,1.64,0,29,1.0,110,Noun,NN,171365
conviction,0,2.07,1.25,0,28,1.0,303,Noun,NN,195658
legend,0,2.96,1.6,0,28,1.0,875,Noun,NN,156761
ball,0,5.0,0.0,0,28,1.0,5353,Noun,NN,721485
bird,0,5.0,0.0,0,26,1.0,2318,Noun,NN,626905
contractor,0,4.2,1.16,0,30,1.0,160,Noun,NN,243790
volume,0,3.07,1.56,1,29,0.97,354,Noun,NN,645373
restriction,0,2.25,1.48,0,28,1.0,26,Noun,NN,276629
discovery,0,2.36,1.42,0,28,1.0,584,Noun,NN,292330
tech,0,3.03,1.4,1,30,0.97,326,Noun,NN,145694
mathematics,0,2.52,1.42,0,27,1.0,156,Noun,NN,179175
habitat,0,3.9,1.37,0,29,1.0,114,Noun,NN,182209
buyer,0,4.36,1.25,0,25,1.0,264,Noun,NN,268508
television,0,4.83,0.76,0,29,1.0,1729,Noun,NN,493601
corn,0,4.96,0.19,1,28,0.96,725,Noun,NN,162399
margin,0,3.46,1.61,0,26,1.0,100,Noun,NN,196493
afternoon,0,3.7,1.49,0,27,1.0,4666,Noun,NN,455536
bottle,0,4.91,0.44,5,5898,1.0,2588,Noun,NN,332667
presence,0,2.72,1.22,0,29,1.0,1064,Noun,NN,578671
representation,0,2.19,1.52,0,26,1.0,127,Noun,NN,333758
voter,0,3.93,1.3,0,28,1.0,41,Noun,NN,310075
texture,0,3.83,1.15,0,30,1.0,84,Noun,NN,145361
administration,0,2.78,1.45,0,27,1.0,387,Noun,NN,567162
explosion,0,4.52,0.69,0,29,1.0,841,Noun,NN,152063
parking,0,3.85,1.32,0,27,1.0,1379,Noun,NN,400974
gospel,0,3.82,1.19,0,28,1.0,160,Noun,NN,138634
talent,0,2.19,1.14,0,27,1.0,1332,Noun,NN,368874
consultation,0,2.19,1.08,0,27,1.0,64,Noun,NN,365309
agreement,0,2.22,1.15,0,27,1.0,892,Noun,NN,825615
ticket,0,4.7,0.65,0,30,1.0,2324,Noun,NN,518834
museum,0,4.6,0.91,0,25,1.0,942,Noun,NN,318991
solicitor,0,3.92,1.38,2,28,0.93,45,Noun,NN,154940
researcher,0,3.81,1.44,0,27,1.0,38,Noun,NN,569977
proposition,0,2.16,1.18,0,25,1.0,402,Noun,NN,137489
runner,0,4.86,0.35,0,29,1.0,253,Noun,NN,129744
desktop,0,4.46,0.99,0,26,1.0,5,Noun,NN,176571
discrimination,0,2.29,1.18,0,28,1.0,111,Noun,NN,215822
seminar,0,3.48,1.33,0,29,1.0,217,Noun,NN,173092
planet,0,4.58,1.14,0,24,1.0,1975,Noun,NN,454392
input,0,2.5,1.17,0,28,1.0,152,Noun,NN,441277
frequency,0,2.69,1.39,0,29,1.0,337,Noun,NN,286838
surgery,0,4.34,0.97,0,29,1.0,1651,Noun,NN,329260
tribute,0,2.67,1.58,0,24,1.0,267,Noun,NN,131993
island,0,4.96,0.19,0,28,1.0,2018,Noun,NN,492910
transition,0,2.19,1.3,0,27,1.0,159,Noun,NN,291262
warning,0,3.21,1.37,0,29,1.0,1630,Noun,NN,318576
defense,0,2.45,1.43,0,29,1.0,1665,Noun,NN,369720
accident,0,3.26,1.48,0,27,1.0,4146,Noun,NN,451655
configuration,0,2.54,1.45,0,26,1.0,48,Noun,NN,193647
disorder,0,3.1,1.37,0,30,1.0,364,Noun,NN,289519
existence,0,1.54,0.96,1,29,0.97,596,Noun,NN,459035
quarter,0,4.43,0.88,0,28,1.0,1327,Noun,NN,470105
analyst,0,4.23,1.19,0,30,1.0,177,Noun,NN,175340
compliance,0,1.96,1.22,0,27,1.0,50,Noun,NN,194787
methodology,0,1.76,0.74,0,29,1.0,33,Noun,NN,143498
shoe,0,4.97,0.18,0,30,1.0,1550,Noun,NN,313192
suggestion,0,2.23,1.14,0,26,1.0,622,Noun,NN,441317
roof,0,4.79,0.5,0,28,1.0,1818,Noun,NN,331046
personality,0,2.08,1.26,0,26,1.0,811,Noun,NN,284287
reservation,0,3.14,1.46,0,28,1.0,526,Noun,NN,149732
functionality,0,2.1,1.18,0,29,1.0,4,Noun,NN,158087
cooperation,0,2.03,1.13,0,30,1.0,407,Noun,NN,163308
bishop,0,4.21,1.17,0,28,1.0,855,Noun,NN,149302
submission,0,3.0,1.36,0,30,1.0,55,Noun,NN,243028
symbol,0,3.11,1.37,0,27,1.0,438,Noun,NN,297280
electricity,0,3.9,1.4,0,29,1.0,584,Noun,NN,275471
professor,0,4.86,0.44,0,29,1.0,3548,Noun,NN,376161
objection,0,2.29,1.21,0,28,1.0,1108,Noun,NN,166669
religion,0,1.71,1.08,0,28,1.0,707,Noun,NN,699888
soul,0,1.86,1.33,0,29,1.0,3925,Noun,NN,526028
hero,0,3.07,1.47,0,27,1.0,2542,Noun,NN,308771
photography,0,4.1,1.23,0,29,1.0,198,Noun,NN,201540
athlete,0,4.3,1.1,0,27,1.0,235,Noun,NN,173903
password,0,3.83,1.39,0,29,1.0,407,Noun,NN,190312
forest,0,4.76,0.64,0,29,1.0,963,Noun,NN,399771
enterprise,0,2.04,1.0,1,27,0.96,413,Noun,NN,306978
diagnosis,0,2.63,1.31,0,27,1.0,219,Noun,NN,198803
contribution,0,2.41,1.21,0,29,1.0,223,Noun,NN,630095
brick,0,4.83,0.75,0,30,1.0,519,Noun,NN,159804
president,0,4.4,0.97,0,30,1.0,7174,Noun,NN,691318
reflection,0,3.29,1.51,0,28,1.0,256,Noun,NN,224849
summit,0,4.21,1.2,1,29,0.97,170,Noun,NN,131049
prison,0,4.68,0.67,0,28,1.0,3368,Noun,NN,431140
comedy,0,3.1,1.26,0,29,1.0,602,Noun,NN,223250
piano,0,4.9,0.41,0,29,1.0,1268,Noun,NN,148835
employment,0,3.3,1.56,0,27,1.0,272,Noun,NN,529671
orientation,0,2.43,1.29,0,28,1.0,124,Noun,NN,138355
vendor,0,4.5,0.92,0,28,1.0,65,Noun,NN,188694
symptom,0,3.19,1.24,0,27,1.0,96,Noun,NN,403049
revelation,0,2.21,1.03,0,28,1.0,140,Noun,NN,159820
expertise,0,1.64,0.83,0,28,1.0,203,Noun,NN,311728
observation,0,2.12,1.53,0,26,1.0,380,Noun,NN,394130
suspension,0,3.17,1.36,0,29,1.0,222,Noun,NN,136697
newspaper,0,4.82,0.55,0,28,1.0,1208,Noun,NN,538076
timing,0,2.86,1.38,0,28,1.0,764,Noun,NN,168517
coffee,0,4.81,0.79,1,28,0.96,7371,Noun,NN,431068
revenue,0,3.11,1.45,0,28,1.0,122,Noun,NN,433007
duty,0,2.19,1.36,0,27,1.0,2599,Noun,NN,715001
manner,0,1.62,0.8,0,26,1.0,588,Noun,NN,580492
applicant,0,4.0,1.36,0,30,1.0,31,Noun,NN,325786
library,0,4.8,0.76,0,30,1.0,1170,Noun,NN,769194
rod,0,4.43,1.22,0,30,1.0,547,Noun,NN,132075
fabric,0,4.63,1.08,0,27,1.0,245,Noun,NN,177772
screening,0,3.11,1.34,0,27,1.0,173,Noun,NN,128828
translation,0,2.96,1.43,1,27,0.96,239,Noun,NN,331752
governor,0,4.07,1.33,0,28,1.0,1369,Noun,NN,198058
departure,0,3.07,1.34,0,30,1.0,275,Noun,NN,146078
division,0,2.8,1.35,0,30,1.0,946,Noun,NN,420287
terror,0,2.43,1.48,0,28,1.0,459,Noun,NN,156068
survival,0,2.34,1.45,0,29,1.0,515,Noun,NN,214232
clause,0,2.73,1.48,0,26,1.0,143,Noun,NN,198952
apple,0,5.0,0.0,0,30,1.0,1207,Noun,NN,175638
weapon,0,4.76,0.44,0,29,1.0,2379,Noun,NN,624499
actor,0,4.57,0.9,0,30,1.0,1343,Noun,NN,398198
imagination,0,1.69,1.0,0,29,1.0,885,Noun,NN,209139
settlement,0,3.07,1.39,0,29,1.0,322,Noun,NN,301010
hardware,0,4.62,0.56,0,29,1.0,348,Noun,NN,278450
investor,0,4.3,1.23,1,28,0.96,65,Noun,NN,328508
adoption,0,3.03,1.45,0,29,1.0,239,Noun,NN,183488
pattern,0,3.92,1.18,1,25,0.96,738,Noun,NN,737248
dining,0,3.75,1.11,1,29,0.97,598,Noun,NN,159316
simulation,0,3.03,1.48,0,29,1.0,115,Noun,NN,150176
wildlife,0,4.26,0.94,0,27,1.0,98,Noun,NN,174390
poet,0,4.36,1.06,0,28,1.0,470,Noun,NN,229213
atmosphere,0,3.04,1.45,0,28,1.0,493,Noun,NN,382089
arrangement,0,2.3,1.18,0,30,1.0,482,Noun,NN,473755
spirit,0,1.6,1.04,0,30,1.0,2517,Noun,NN,746384
handful,0,3.48,1.37,0,27,1.0,291,Noun,NN,139365
protein,0,3.66,1.45,0,29,1.0,230,Noun,NN,308354
supermarket,0,4.57,1.1,0,28,1.0,255,Noun,NN,153125
genius,0,3.0,1.35,0,23,1.0,1773,Noun,NN,127512
magazine,0,5.0,0.0,0,29,1.0,1693,Noun,NN,522212
context,0,2.17,1.29,0,30,1.0,163,Noun,NN,774915
separation,0,2.96,1.43,0,27,1.0,248,Noun,NN,143941
journalist,0,4.04,1.35,0,28,1.0,311,Noun,NN,375859
compensation,0,3.25,1.42,1,25,0.96,109,Noun,NN,245291
fleet,0,3.81,1.24,0,27,1.0,540,Noun,NN,144993
budget,0,3.14,1.41,0,29,1.0,513,Noun,NN,788931
fate,0,1.53,0.97,0,30,1.0,1375,Noun,NN,163278
menu,0,4.67,0.96,0,27,1.0,508,Noun,NN,413801
tube,0,4.82,0.77,0,28,1.0,838,Noun,NN,258478
passenger,0,4.34,1.2,0,29,1.0,549,Noun,NN,350809
trailer,0,4.79,0.56,0,29,1.0,579,Noun,NN,141978
boat,0,4.93,0.37,0,30,1.0,4885,Noun,NN,509322
taxpayer,0,4.14,0.94,0,22,1.0,29,Noun,NN,203913
promotion,0,3.21,1.14,0,24,1.0,557,Noun,NN,242982
crew,0,4.36,0.73,0,28,1.0,2424,Noun,NN,344805
examination,0,3.93,1.33,0,29,1.0,281,Noun,NN,293252
clinic,0,4.24,1.06,0,29,1.0,714,Noun,NN,176854
assessment,0,2.11,1.19,0,27,1.0,158,Noun,NN,693135
ideology,0,1.62,0.98,0,29,1.0,33,Noun,NN,139484
entertainment,0,2.92,1.23,0,26,1.0,640,Noun,NN,290930
labor,0,3.08,1.32,0,25,1.0,621,Noun,NN,316222
highway,0,4.72,0.7,0,29,1.0,911,Noun,NN,159236
relief,0,2.45,1.4,0,29,1.0,744,Noun,NN,325163
decade,0,3.19,1.62,0,27,1.0,247,Noun,NN,773056
secretary,0,4.54,0.79,0,28,1.0,1694,Noun,NN,213894
motivation,0,2.1,1.21,0,29,1.0,151,Noun,NN,181241
programming,0,2.97,1.55,0,29,1.0,160,Noun,NN,239177
tactic,0,2.1,1.37,0,30,1.0,79,Noun,NN,197110
motive,0,1.5,0.9,0,30,1.0,675,Noun,NN,129257
availability,0,2.32,1.42,0,28,1.0,30,Noun,NN,195665
essence,0,1.66,1.08,0,29,1.0,287,Noun,NN,171042
distinction,0,2.08,1.41,1,27,0.96,150,Noun,NN,237495
era,0,2.24,1.43,0,29,1.0,291,Noun,NN,326387
guidance,0,2.46,1.36,0,26,1.0,376,Noun,NN,396316
jazz,0,3.9,1.01,0,29,1.0,608,Noun,NN,181508
construction,0,3.72,1.44,0,29,1.0,706,Noun,NN,660520
bus,0,4.9,0.54,0,31,1.0,3783,Noun,NN,632545
soil,0,4.87,0.43,0,30,1.0,397,Noun,NN,389053
calculation,0,3.0,1.58,0,29,1.0,32,Noun,NN,177793
farmer,0,4.54,0.95,0,26,1.0,604,Noun,NN,403527
temperature,0,3.71,1.41,0,28,1.0,702,Noun,NN,614841
pupil,0,4.55,0.63,0,29,1.0,160,Noun,NN,572289
fortune,0,2.9,1.5,0,29,1.0,1518,Noun,NN,165151
coalition,0,2.75,1.43,2,30,0.93,92,Noun,NN,174452
oxygen,0,3.66,1.72,0,29,1.0,708,Noun,NN,135813
creativity,0,1.8,1.21,0,30,1.0,96,Noun,NN,151090
node,0,4.0,0.85,1,30,0.97,25,Noun,NN,162488
prophet,0,3.78,1.4,0,27,1.0,272,Noun,NN,135167
correspondence,0,3.35,1.55,0,26,1.0,115,Noun,NN,130654
neighbor,0,4.64,0.62,0,28,1.0,864,Noun,NN,191639
consideration,0,1.86,1.27,0,28,1.0,334,Noun,NN,483146
interpretation,0,1.4,0.89,0,30,1.0,130,Noun,NN,364638
investigation,0,2.52,1.3,0,29,1.0,1491,Noun,NN,569043
territory,0,3.41,1.5,0,29,1.0,748,Noun,NN,281691
philosophy,0,2.14,1.33,0,29,1.0,422,Noun,NN,389336
publication,0,4.41,1.12,0,29,1.0,90,Noun,NN,533938
cent,0,4.19,1.2,0,26,1.0,483,Noun,NN,725108
belief,0,1.19,0.68,0,27,1.0,388,Noun,NN,680047
consensus,0,2.32,1.25,0,28,1.0,83,Noun,NN,148790
minority,0,2.65,1.41,0,26,1.0,113,Noun,NN,307872
evaluation,0,3.0,1.35,1,24,0.96,225,Noun,NN,301959
breath,0,4.36,0.95,0,28,1.0,2291,Noun,NN,223357
graphics,0,4.59,0.78,0,29,1.0,77,Noun,NN,202436
norm,0,2.11,1.1,1,29,0.97,170,Noun,NN,152729
profession,0,2.83,1.34,0,30,1.0,461,Noun,NN,237531
lesson,0,2.79,1.29,0,28,1.0,1644,Noun,NN,560202
destruction,0,3.21,1.17,0,28,1.0,587,Noun,NN,259357
apology,0,2.86,1.67,0,28,1.0,804,Noun,NN,133316
documentation,0,3.55,1.35,0,29,1.0,69,Noun,NN,204149
engagement,0,2.75,1.46,0,28,1.0,666,Noun,NN,242305
painting,0,4.59,0.91,0,29,1.0,1489,Noun,NN,382699
entrance,0,4.23,0.99,0,31,1.0,800,Noun,NN,290490
holiday,0,2.86,1.33,0,28,1.0,1086,Noun,NN,701366
hair,0,4.97,0.19,0,29,1.0,7831,Noun,NN,652760
factory,0,4.76,0.79,0,29,1.0,857,Noun,NN,299140
layout,0,3.38,1.53,0,24,1.0,178,Noun,NN,193806
implication,0,1.61,0.74,1,29,0.97,48,Noun,NN,328314
prospect,0,2.4,1.5,1,26,0.96,178,Noun,NN,269938
incentive,0,2.26,1.1,0,27,1.0,100,Noun,NN,215995
probability,0,1.65,0.95,0,31,1.0,114,Noun,NN,153533
pollution,0,3.75,1.08,0,28,1.0,97,Noun,NN,150643
desk,0,4.87,0.51,0,30,1.0,2239,Noun,NN,233178
estate,0,4.11,1.23,0,28,1.0,1076,Noun,NN,453124
entry,0,3.62,1.52,0,29,1.0,620,Noun,NN,715798
meaning,0,1.85,1.23,0,27,1.0,1904,Noun,NN,536280
conclusion,0,2.11,1.1,0,28,1.0,465,Noun,NN,558355
biology,0,3.48,1.5,0,29,1.0,250,Noun,NN,140509
prosecution,0,1.93,1.22,0,29,1.0,401,Noun,NN,153083
emission,0,3.33,1.27,0,27,1.0,25,Noun,NN,300932
path,0,4.41,1.12,0,29,1.0,1252,Noun,NN,725620
adviser,0,3.67,1.4,0,24,1.0,53,Noun,NN,151890
discourse,0,2.87,1.25,0,30,1.0,20,Noun,NN,137264
intelligence,0,2.24,1.53,0,29,1.0,983,Noun,NN,383526
summary,0,3.03,1.35,0,30,1.0,85,Noun,NN,274216
ambition,0,1.74,0.98,0,27,1.0,273,Noun,NN,140973
prescription,0,4.0,1.18,0,27,1.0,376,Noun,NN,145743
chamber,0,4.59,0.89,0,27,1.0,650,Noun,NN,186055
attitude,0,1.97,1.02,0,29,1.0,1330,Noun,NN,519654
scientist,0,4.24,1.2,0,25,1.0,621,Noun,NN,633860
marketing,0,2.33,1.11,0,27,1.0,243,Noun,NN,564228
gift,0,4.56,0.64,0,27,1.0,3290,Noun,NN,556558
journal,0,4.63,0.69,0,27,1.0,453,Noun,NN,356534
ruling,0,2.32,1.35,3,28,0.89,209,Noun,NN,213532
mode,0,2.46,1.45,0,26,1.0,263,Noun,NN,504817
density,0,2.52,1.48,0,29,1.0,73,Noun,NN,153180
insect,0,4.89,0.42,0,28,1.0,161,Noun,NN,147599
judgment,0,1.68,1.33,0,28,1.0,839,Noun,NN,393198
