word,col2,concreteness,col4,col5,col6,col7,col8,col9,col10,frequency
buyer,0,4.36,1.25,0,25,1.0,264,Noun,NN,268508
television,0,4.83,0.76,0,29,1.0,1729,Noun,NN,493601
corn,0,4.96,0.19,1,28,0.96,725,Noun,NN,162399
bottle,0,4.91,0.44,5,5898,1.0,2588,Noun,NN,332667
explosion,0,4.52,0.69,0,29,1.0,841,Noun,NN,152063
ticket,0,4.7,0.65,0,30,1.0,2324,Noun,NN,518834
museum,0,4.6,0.91,0,25,1.0,942,Noun,NN,318991
runner,0,4.86,0.35,0,29,1.0,253,Noun,NN,129744
desktop,0,4.46,0.99,0,26,1.0,5,Noun,NN,176571
planet,0,4.58,1.14,0,24,1.0,1975,Noun,NN,454392
surgery,0,4.34,0.97,0,29,1.0,1651,Noun,NN,329260
island,0,4.96,0.19,0,28,1.0,2018,Noun,NN,492910
existence,0,1.54,0.96,1,29,0.97,596,Noun,NN,459035
quarter,0,4.43,0.88,0,28,1.0,1327,Noun,NN,470105
analyst,0,4.23,1.19,0,30,1.0,177,Noun,NN,175340
compliance,0,1.96,1.22,0,27,1.0,50,Noun,NN,194787
methodology,0,1.76,0.74,0,29,1.0,33,Noun,NN,143498
shoe,0,4.97,0.18,0,30,1.0,1550,Noun,NN,313192
roof,0,4.79,0.5,0,28,1.0,1818,Noun,NN,331046
bishop,0,4.21,1.17,0,28,1.0,855,Noun,NN,149302
professor,0,4.86,0.44,0,29,1.0,3548,Noun,NN,376161
religion,0,1.71,1.08,0,28,1.0,707,Noun,NN,699888
soul,0,1.86,1.33,0,29,1.0,3925,Noun,NN,526028
photography,0,4.1,1.23,0,29,1.0,198,Noun,NN,201540
athlete,0,4.3,1.1,0,27,1.0,235,Noun,NN,173903
forest,0,4.76,0.64,0,29,1.0,963,Noun,NN,399771
brick,0,4.83,0.75,0,30,1.0,519,Noun,NN,159804
president,0,4.4,0.97,0,30,1.0,7174,Noun,NN,691318
summit,0,4.21,1.2,1,29,0.97,170,Noun,NN,131049
prison,0,4.68,0.67,0,28,1.0,3368,Noun,NN,431140
piano,0,4.9,0.41,0,29,1.0,1268,Noun,NN,148835
vendor,0,4.5,0.92,0,28,1.0,65,Noun,NN,188694
expertise,0,1.64,0.83,0,28,1.0,203,Noun,NN,311728
newspaper,0,4.82,0.55,0,28,1.0,1208,Noun,NN,538076
coffee,0,4.81,0.79,1,28,0.96,7371,Noun,NN,431068
manner,0,1.62,0.8,0,26,1.0,588,Noun,NN,580492
library,0,4.8,0.76,0,30,1.0,1170,Noun,NN,769194
rod,0,4.43,1.22,0,30,1.0,547,Noun,NN,132075
fabric,0,4.63,1.08,0,27,1.0,245,Noun,NN,177772
governor,0,4.07,1.33,0,28,1.0,1369,Noun,NN,198058
apple,0,5.0,0.0,0,30,1.0,1207,Noun,NN,175638
weapon,0,4.76,0.44,0,29,1.0,2379,Noun,NN,624499
actor,0,4.57,0.9,0,30,1.0,1343,Noun,NN,398198
imagination,0,1.69,1.0,0,29,1.0,885,Noun,NN,209139
hardware,0,4.62,0.56,0,29,1.0,348,Noun,NN,278450
investor,0,4.3,1.23,1,28,0.96,65,Noun,NN,328508
wildlife,0,4.26,0.94,0,27,1.0,98,Noun,NN,174390
poet,0,4.36,1.06,0,28,1.0,470,Noun,NN,229213
spirit,0,1.6,1.04,0,30,1.0,2517,Noun,NN,746384
supermarket,0,4.57,1.1,0,28,1.0,255,Noun,NN,153125
magazine,0,5.0,0.0,0,29,1.0,1693,Noun,NN,522212
journalist,0,4.04,1.35,0,28,1.0,311,Noun,NN,375859
fate,0,1.53,0.97,0,30,1.0,1375,Noun,NN,163278
menu,0,4.67,0.96,0,27,1.0,508,Noun,NN,413801
tube,0,4.82,0.77,0,28,1.0,838,Noun,NN,258478
passenger,0,4.34,1.2,0,29,1.0,549,Noun,NN,350809
trailer,0,4.79,0.56,0,29,1.0,579,Noun,NN,141978
boat,0,4.93,0.37,0,30,1.0,4885,Noun,NN,509322
taxpayer,0,4.14,0.94,0,22,1.0,29,Noun,NN,203913
crew,0,4.36,0.73,0,28,1.0,2424,Noun,NN,344805
clinic,0,4.24,1.06,0,29,1.0,714,Noun,NN,176854
ideology,0,1.62,0.98,0,29,1.0,33,Noun,NN,139484
highway,0,4.72,0.7,0,29,1.0,911,Noun,NN,159236
secretary,0,4.54,0.79,0,28,1.0,1694,Noun,NN,213894
motive,0,1.5,0.9,0,30,1.0,675,Noun,NN,129257
essence,0,1.66,1.08,0,29,1.0,287,Noun,NN,171042
bus,0,4.9,0.54,0,31,1.0,3783,Noun,NN,632545
soil,0,4.87,0.43,0,30,1.0,397,Noun,NN,389053
farmer,0,4.54,0.95,0,26,1.0,604,Noun,NN,403527
pupil,0,4.55,0.63,0,29,1.0,160,Noun,NN,572289
creativity,0,1.8,1.21,0,30,1.0,96,Noun,NN,151090
neighbor,0,4.64,0.62,0,28,1.0,864,Noun,NN,191639
consideration,0,1.86,1.27,0,28,1.0,334,Noun,NN,483146
interpretation,0,1.4,0.89,0,30,1.0,130,Noun,NN,364638
publication,0,4.41,1.12,0,29,1.0,90,Noun,NN,533938
cent,0,4.19,1.2,0,26,1.0,483,Noun,NN,725108
belief,0,1.19,0.68,0,27,1.0,388,Noun,NN,680047
breath,0,4.36,0.95,0,28,1.0,2291,Noun,NN,223357
graphics,0,4.59,0.78,0,29,1.0,77,Noun,NN,202436
painting,0,4.59,0.91,0,29,1.0,1489,Noun,NN,382699
entrance,0,4.23,0.99,0,31,1.0,800,Noun,NN,290490
hair,0,4.97,0.19,0,29,1.0,7831,Noun,NN,652760
factory,0,4.76,0.79,0,29,1.0,857,Noun,NN,299140
implication,0,1.61,0.74,1,29,0.97,48,Noun,NN,328314
probability,0,1.65,0.95,0,31,1.0,114,Noun,NN,153533
desk,0,4.87,0.51,0,30,1.0,2239,Noun,NN,233178
estate,0,4.11,1.23,0,28,1.0,1076,Noun,NN,453124
meaning,0,1.85,1.23,0,27,1.0,1904,Noun,NN,536280
prosecution,0,1.93,1.22,0,29,1.0,401,Noun,NN,153083
path,0,4.41,1.12,0,29,1.0,1252,Noun,NN,725620
ambition,0,1.74,0.98,0,27,1.0,273,Noun,NN,140973
chamber,0,4.59,0.89,0,27,1.0,650,Noun,NN,186055
attitude,0,1.97,1.02,0,29,1.0,1330,Noun,NN,519654
scientist,0,4.24,1.2,0,25,1.0,621,Noun,NN,633860
gift,0,4.56,0.64,0,27,1.0,3290,Noun,NN,556558
journal,0,4.63,0.69,0,27,1.0,453,Noun,NN,356534
insect,0,4.89,0.42,0,28,1.0,161,Noun,NN,147599
judgment,0,1.68,1.33,0,28,1.0,839,Noun,NN,393198
courage,0,1.52,0.99,0,29,1.0,1207,Noun,NN,154530
keyboard,0,4.93,0.37,0,29,1.0,92,Noun,NN,191984
privacy,0,1.5,0.58,0,28,1.0,774,Noun,NN,267200
taxis,0,4.3,1.46,3,26,0.88,52,Noun,NN,349299
printing,0,4.22,0.93,0,27,1.0,182,Noun,NN,149198
cheese,0,4.7,0.79,0,30,1.0,1991,Noun,NN,195870
taxi,0,4.93,0.26,0,29,1.0,1318,Noun,NN,146319
peace,0,1.62,1.35,0,29,1.0,3550,Noun,NN,658880
priority,0,1.76,0.91,0,29,1.0,519,Noun,NN,437083
vitamin,0,4.48,1.02,0,29,1.0,136,Noun,NN,147057
laboratory,0,4.46,1.2,0,28,1.0,331,Noun,NN,221410
classroom,0,4.76,0.51,0,29,1.0,227,Noun,NN,299576
nut,0,4.52,0.85,0,27,1.0,797,Noun,NN,159694
wine,0,4.79,0.5,0,28,1.0,3078,Noun,NN,447524
committee,0,4.14,0.99,0,29,1.0,1123,Noun,NN,649117
workshop,0,4.54,0.69,0,28,1.0,143,Noun,NN,416292
complexity,0,1.87,1.25,0,30,1.0,41,Noun,NN,203716
grass,0,4.93,0.26,0,28,1.0,856,Noun,NN,232733
pond,0,4.9,0.41,0,29,1.0,323,Noun,NN,141236
mountain,0,4.96,0.2,0,26,1.0,1805,Noun,NN,453534
hill,0,4.93,0.27,0,27,1.0,1915,Noun,NN,321486
dinner,0,4.5,0.83,0,24,1.0,10336,Noun,NN,395744
liability,0,1.96,1.06,0,27,1.0,158,Noun,NN,227363
operator,0,4.21,0.88,0,28,1.0,836,Noun,NN,338748
receipt,0,4.86,0.36,0,28,1.0,379,Noun,NN,150778
ton,0,4.17,1.26,0,29,1.0,382,Noun,NN,250216
ballot,0,4.73,0.64,0,30,1.0,69,Noun,NN,136757
sugar,0,4.87,0.47,2,6055,1.0,1926,Noun,NN,296009
sex,0,4.1,0.94,0,29,1.0,7761,Noun,NN,694260
tent,0,4.96,0.19,0,27,1.0,892,Noun,NN,176099
tower,0,4.76,0.69,0,29,1.0,1165,Noun,NN,233120
vegetable,0,4.89,0.32,0,27,1.0,291,Noun,NN,241408
significance,0,1.68,1.16,0,28,1.0,178,Noun,NN,211756
cattle,0,4.64,0.78,0,28,1.0,674,Noun,NN,141312
garden,0,4.73,0.91,0,30,1.0,1354,Noun,NN,771523
vessel,0,4.66,0.67,0,29,1.0,477,Noun,NN,245969
chest,0,4.93,0.27,0,27,1.0,2090,Noun,NN,195663
theater,0,4.92,0.27,0,26,1.0,1226,Noun,NN,150906
stair,0,4.93,0.38,0,28,1.0,69,Noun,NN,128196
landlord,0,4.66,0.86,0,29,1.0,272,Noun,NN,197887
mouse,0,4.83,0.59,0,30,1.0,975,Noun,NN,253669
muscle,0,4.5,1.07,0,30,1.0,694,Noun,NN,302607
economics,0,1.77,1.18,0,26,1.0,126,Noun,NN,185353
mechanic,0,4.38,1.29,0,29,1.0,258,Noun,NN,131651
assumption,0,1.84,1.04,0,31,1.0,170,Noun,NN,308674
tab,0,4.14,1.25,0,29,1.0,294,Noun,NN,133989
sword,0,4.93,0.37,0,29,1.0,1335,Noun,NN,158524
ethic,0,1.59,0.93,1,28,0.96,53,Noun,NN,172380
instructor,0,4.26,0.98,0,27,1.0,240,Noun,NN,172964
button,0,4.96,0.2,0,26,1.0,1441,Noun,NN,521652
faith,0,1.63,1.08,0,27,1.0,2363,Noun,NN,721529
college,0,4.62,0.82,0,29,1.0,4344,Noun,NN,801371
bread,0,4.92,0.28,0,24,1.0,1445,Noun,NN,250736
browser,0,4.26,1.2,1,28,0.96,9,Noun,NN,313703
bean,0,5.0,0.0,0,30,1.0,349,Noun,NN,148638
performer,0,4.04,1.26,0,28,1.0,123,Noun,NN,135336
writer,0,4.32,0.98,0,28,1.0,1200,Noun,NN,821080
composer,0,4.37,0.93,0,27,1.0,127,Noun,NN,130418
literature,0,4.1,1.08,0,29,1.0,326,Noun,NN,418156
equipment,0,4.83,0.38,0,30,1.0,1298,Noun,NN,726190
potato,0,4.85,0.77,0,27,1.0,576,Noun,NN,158458
glory,0,1.45,0.95,0,29,1.0,1096,Noun,NN,195543
pig,0,5.0,0.0,0,30,1.0,1996,Noun,NN,150887
continent,0,4.34,1.26,1,30,0.97,187,Noun,NN,139829
album,0,4.69,0.68,1,27,0.96,522,Noun,NN,643865
carrier,0,4.2,1.15,3,28,0.89,326,Noun,NN,205877
acre,0,4.18,1.22,0,28,1.0,93,Noun,NN,250243
awareness,0,1.84,1.03,0,25,1.0,115,Noun,NN,357932
cinema,0,4.69,0.66,0,29,1.0,198,Noun,NN,179092
tea,0,4.69,0.97,0,29,1.0,2990,Noun,NN,341517
truck,0,4.84,0.55,0,25,1.0,3716,Noun,NN,241934
spokesman,0,4.11,0.93,0,27,1.0,60,Noun,NN,146618
bike,0,5.0,0.0,0,28,1.0,1320,Noun,NN,429560
investigator,0,4.37,0.97,0,27,1.0,311,Noun,NN,139379
outlet,0,4.31,0.76,0,29,1.0,102,Noun,NN,194597
viewer,0,4.13,1.12,0,31,1.0,78,Noun,NN,224341
countryside,0,4.48,0.94,0,27,1.0,180,Noun,NN,149164
cookie,0,5.0,0.0,0,27,1.0,852,Noun,NN,179572
bedroom,0,4.9,0.3,0,31,1.0,1872,Noun,NN,435740
commitment,0,1.74,1.13,0,27,1.0,550,Noun,NN,528947
implementation,0,1.84,0.9,0,31,1.0,9,Noun,NN,401238
cup,0,5.0,0.0,0,29,1.0,2634,Noun,NN,333239
clothes,0,4.76,0.69,0,29,1.0,5158,Noun,NN,295342
shot,0,4.44,0.89,0,27,1.0,11599,Noun,NN,668296
cream,0,4.83,0.46,0,30,1.0,2484,Noun,NN,238187
exception,0,1.85,1.06,0,27,1.0,409,Noun,NN,404442
creature,0,4.07,0.98,0,28,1.0,1092,Noun,NN,257300
barrier,0,4.41,0.93,0,27,1.0,173,Noun,NN,269910
football,0,4.73,0.67,0,26,1.0,1914,Noun,NN,482281
aircraft,0,4.4,1.12,1,26,0.96,482,Noun,NN,315728
portrait,0,4.9,0.31,0,29,1.0,277,Noun,NN,177336
hat,0,4.88,0.6,0,25,1.0,3273,Noun,NN,213810
kit,0,4.47,0.82,0,30,1.0,900,Noun,NN,287625
virtue,0,1.62,1.12,0,29,1.0,263,Noun,NN,196117
sea,0,4.79,0.49,0,29,1.0,3052,Noun,NN,655403
glass,0,4.82,0.48,0,28,1.0,3096,Noun,NN,561156
lunch,0,4.31,0.89,0,29,1.0,5310,Noun,NN,348947
campus,0,4.64,0.68,0,28,1.0,546,Noun,NN,314963
gallery,0,4.44,0.77,1,26,0.96,434,Noun,NN,250432
barrel,0,4.86,0.44,0,29,1.0,542,Noun,NN,129326
lake,0,4.88,0.44,0,25,1.0,1836,Noun,NN,254166
breakfast,0,4.43,1.1,0,30,1.0,3381,Noun,NN,354647
alcohol,0,4.76,0.51,0,29,1.0,845,Noun,NN,328849
missile,0,4.83,0.38,0,29,1.0,670,Noun,NN,173214
involvement,0,1.46,0.71,0,26,1.0,249,Noun,NN,262634
plane,0,4.92,0.4,0,25,1.0,4872,Noun,NN,383013
sauce,0,4.75,0.59,0,28,1.0,795,Noun,NN,137877
concert,0,4.35,0.8,0,26,1.0,895,Noun,NN,245194
trainer,0,4.31,0.74,0,26,1.0,284,Noun,NN,131474
explanation,0,1.87,1.02,0,31,1.0,1023,Noun,NN,419415
uncertainty,0,1.75,0.94,1,25,0.96,69,Noun,NN,173673
horse,0,5.0,0.0,0,26,1.0,4737,Noun,NN,613554
vaccine,0,4.69,0.68,0,26,1.0,98,Noun,NN,165213
teenager,0,4.34,1.04,0,29,1.0,351,Noun,NN,174441
king,0,4.1,1.42,0,30,1.0,6592,Noun,NN,440086
mining,0,4.03,1.05,0,29,1.0,161,Noun,NN,146860
signature,0,4.43,1.14,0,28,1.0,622,Noun,NN,202695
lawyer,0,4.7,0.87,0,27,1.0,4055,Noun,NN,430843
bullet,0,4.83,0.82,0,24,1.0,1950,Noun,NN,141379
pub,0,4.71,0.6,0,28,1.0,190,Noun,NN,344365
steel,0,4.87,0.35,0,30,1.0,941,Noun,NN,294296
hole,0,4.81,0.4,0,27,1.0,2969,Noun,NN,523770
disk,0,4.8,0.41,0,25,1.0,338,Noun,NN,216046
county,0,4.04,1.1,0,28,1.0,1722,Noun,NN,457497
finger,0,5.0,0.0,0,29,1.0,1870,Noun,NN,383319
platform,0,4.48,0.8,0,27,1.0,313,Noun,NN,584245
plate,0,4.77,0.68,0,30,1.0,1308,Noun,NN,382754
doctor,0,4.69,0.81,0,29,1.0,13461,Noun,NN,769031
radio,0,4.74,0.53,0,27,1.0,3936,Noun,NN,568962
fantasy,0,1.59,0.95,0,29,1.0,828,Noun,NN,189877
jacket,0,4.86,0.58,0,29,1.0,1704,Noun,NN,127639
cake,0,4.81,0.68,0,27,1.0,2298,Noun,NN,233279
kitchen,0,4.97,0.19,0,29,1.0,2974,Noun,NN,479508
chicken,0,4.8,0.55,0,30,1.0,3148,Noun,NN,248689
fruit,0,4.81,0.49,0,26,1.0,1108,Noun,NN,447766
toilet,0,4.97,0.19,0,29,1.0,1474,Noun,NN,208420
cow,0,4.96,0.19,0,28,1.0,1301,Noun,NN,152859
justice,0,1.45,0.74,0,29,1.0,1910,Noun,NN,518296
accuracy,0,1.85,1.23,0,27,1.0,76,Noun,NN,179452
moon,0,4.9,0.31,0,29,1.0,2548,Noun,NN,216505
determination,0,1.7,1.1,0,27,1.0,142,Noun,NN,202904
directory,0,4.25,1.04,0,28,1.0,84,Noun,NN,232126
dad,0,4.29,1.12,0,28,1.0,25870,Noun,NN,248930
valley,0,4.72,0.59,0,29,1.0,1275,Noun,NN,177638
ad,0,4.46,1.14,0,28,1.0,694,Noun,NN,496761
swimming,0,4.44,0.97,0,27,1.0,1019,Noun,NN,148910
luck,0,1.33,0.71,0,30,1.0,7840,Noun,NN,305493
logo,0,4.4,1.08,0,25,1.0,92,Noun,NN,175284
singer,0,4.62,0.86,0,29,1.0,800,Noun,NN,204093
protocol,0,1.97,1.21,0,29,1.0,382,Noun,NN,193016
jury,0,4.64,0.56,0,28,1.0,2181,Noun,NN,186102
troop,0,4.34,1.23,1,30,0.97,296,Noun,NN,327297
retailer,0,4.03,1.03,0,30,1.0,2,Noun,NN,182421
capital,0,4.1,1.11,0,29,1.0,648,Noun,NN,720344
closure,0,1.78,1.28,0,27,1.0,158,Noun,NN,143720
sun,0,4.83,0.6,0,29,1.0,3553,Noun,NN,481206
queen,0,4.45,0.99,0,29,1.0,2789,Noun,NN,132838
length,0,4.07,1.17,0,27,1.0,358,Noun,NN,623923
ocean,0,4.86,0.35,0,29,1.0,1545,Noun,NN,250483
legacy,0,1.4,0.86,0,30,1.0,256,Noun,NN,173835
infection,0,4.1,1.11,0,29,1.0,446,Noun,NN,323465
globe,0,4.59,0.78,0,29,1.0,266,Noun,NN,128982
innovation,0,1.97,1.15,0,29,1.0,34,Noun,NN,323837
wood,0,4.85,0.46,1,28,0.96,1377,Noun,NN,458541
certificate,0,4.59,0.82,0,29,1.0,458,Noun,NN,288790
bass,0,4.31,1.04,0,29,1.0,385,Noun,NN,164916
reputation,0,1.64,1.1,0,28,1.0,983,Noun,NN,326942
template,0,4.19,1.02,0,26,1.0,21,Noun,NN,173239
temple,0,4.53,0.72,0,32,1.0,895,Noun,NN,189191
medicine,0,4.79,0.5,0,28,1.0,1744,Noun,NN,380125
sky,0,4.45,1.12,0,29,1.0,2285,Noun,NN,344376
breast,0,4.89,0.42,0,27,1.0,457,Noun,NN,290525
metal,0,4.87,0.35,0,30,1.0,992,Noun,NN,429904
publisher,0,4.24,0.95,0,29,1.0,230,Noun,NN,282334
servant,0,4.64,0.64,0,25,1.0,619,Noun,NN,202704
circumstance,0,1.77,0.97,0,30,1.0,105,Noun,NN,639346
laser,0,4.5,0.84,0,28,1.0,433,Noun,NN,130863
daughter,0,4.79,0.5,0,28,1.0,8739,Noun,NN,749709
bathroom,0,4.52,1.19,0,27,1.0,3145,Noun,NN,298336
newsletter,0,4.66,0.94,0,29,1.0,43,Noun,NN,137467
disc,0,4.85,0.36,0,27,1.0,131,Noun,NN,209671
bench,0,4.87,0.43,0,30,1.0,493,Noun,NN,138789
robot,0,4.65,0.8,0,26,1.0,621,Noun,NN,129165
traffic,0,4.67,0.62,0,27,1.0,1454,Noun,NN,618096
rider,0,4.07,1.21,0,28,1.0,393,Noun,NN,159706
controller,0,4.33,1.04,0,27,1.0,66,Noun,NN,136497
calendar,0,4.62,0.86,0,29,1.0,363,Noun,NN,183976
tradition,0,1.69,0.85,0,29,1.0,697,Noun,NN,531799
gate,0,4.96,0.19,0,28,1.0,1634,Noun,NN,279454
mood,0,1.75,0.97,0,28,1.0,1736,Noun,NN,202407
cabinet,0,4.89,0.32,0,27,1.0,425,Noun,NN,151656
tissue,0,4.93,0.27,0,27,1.0,547,Noun,NN,232677
gang,0,4.43,0.63,0,30,1.0,1537,Noun,NN,158741
reasoning,0,1.39,0.63,0,28,1.0,93,Noun,NN,139829
ignorance,0,1.6,1.08,0,25,1.0,184,Noun,NN,135011
baby,0,5.0,0.0,0,28,1.0,25978,Noun,NN,778619
column,0,4.48,0.7,0,27,1.0,559,Noun,NN,409932
lad,0,4.28,1.16,0,29,1.0,736,Noun,NN,137762
sensitivity,0,1.77,1.14,0,30,1.0,148,Noun,NN,128263
railway,0,4.63,0.74,2,29,0.93,80,Noun,NN,221140
suite,0,4.16,1.11,0,25,1.0,849,Noun,NN,186467
ear,0,5.0,0.0,0,27,1.0,1632,Noun,NN,354460
conspiracy,0,1.76,1.16,0,25,1.0,526,Noun,NN,142758
tenant,0,4.55,0.95,1,30,0.97,155,Noun,NN,230337
sheep,0,4.9,0.41,0,29,1.0,685,Noun,NN,148385
tooth,0,4.89,0.58,0,27,1.0,692,Noun,NN,298996
exam,0,4.48,0.95,0,29,1.0,684,Noun,NN,215756
birth,0,4.46,0.88,0,28,1.0,1405,Noun,NN,500353
salt,0,4.89,0.32,0,27,1.0,995,Noun,NN,241609
valve,0,4.83,0.38,0,30,1.0,247,Noun,NN,139138
egg,0,4.97,0.18,0,30,1.0,1328,Noun,NN,385602
yard,0,4.82,0.48,0,28,1.0,1278,Noun,NN,396770
politician,0,4.33,1.03,0,30,1.0,167,Noun,NN,390466
advisor,0,4.15,0.95,0,27,1.0,225,Noun,NN,138179
recipe,0,4.43,0.74,0,28,1.0,388,Noun,NN,346252
lab,0,4.69,0.66,0,29,1.0,2020,Noun,NN,205177
equality,0,1.41,0.69,0,27,1.0,97,Noun,NN,196918
sheet,0,4.93,0.26,0,28,1.0,592,Noun,NN,380386
oven,0,4.97,0.18,0,31,1.0,453,Noun,NN,137133
organ,0,4.77,0.59,0,26,1.0,370,Noun,NN,203344
wisdom,0,1.53,0.86,0,30,1.0,565,Noun,NN,234108
neck,0,5.0,0.0,0,27,1.0,3035,Noun,NN,251315
intention,0,1.7,0.79,0,30,1.0,559,Noun,NN,364754
minister,0,4.22,1.12,2,29,0.93,941,Noun,NN,410260
neighborhood,0,4.75,0.44,0,28,1.0,1871,Noun,NN,223218
visitor,0,4.25,1.08,0,28,1.0,446,Noun,NN,600500
bell,0,4.96,0.19,0,28,1.0,2006,Noun,NN,139914
folder,0,4.93,0.38,0,27,1.0,83,Noun,NN,172460
prisoner,0,4.11,1.05,0,27,1.0,1180,Noun,NN,272072
bee,0,4.88,0.71,0,32,1.0,528,Noun,NN,179630
meal,0,4.62,0.73,0,29,1.0,1472,Noun,NN,502973
liberty,0,1.85,1.03,0,27,1.0,849,Noun,NN,196013
mom,0,4.4,1.04,0,30,1.0,21950,Noun,NN,205308
sphere,0,4.44,0.93,0,27,1.0,126,Noun,NN,129082
coal,0,4.66,0.86,0,29,1.0,335,Noun,NN,239579
inch,0,4.37,1.15,0,27,1.0,631,Noun,NN,461538
battery,0,4.67,0.83,0,27,1.0,633,Noun,NN,409964
lighting,0,4.38,0.94,0,29,1.0,323,Noun,NN,185181
capitalism,0,1.96,1.13,0,27,1.0,51,Noun,NN,154716
editor,0,4.25,1.0,0,28,1.0,633,Noun,NN,630874
